IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg12857638	R	AHNAK	NM_024060	Enhancer
cg14972576	R			Enhancer
cg05008843	F			Enhancer
cg06218079	R	TBCD	NM_005993	Enhancer
cg05879505	F	RTN4RL1	NM_178568	Enhancer
cg15647296	R			Enhancer
cg14908513	F			Enhancer
cg19522511	F			Enhancer
cg04946749	R	MGAT5B	NM_144677	Enhancer
cg11637968	R	FNIP2	NM_020840	Enhancer
cg02381279	R			Enhancer
cg16329896	F	TNS3	NM_022748	Enhancer
cg15571561	R	ARPP-21	NM_016300	Enhancer
cg22477343	R			Enhancer
cg24079038	F	KCNQ1	NM_000218	Enhancer
cg14439572	F			Enhancer
cg01383274	R			Enhancer
cg14129735	R			Enhancer
cg26213458	R	ANO2	NM_020373	Enhancer
cg27450668	F	MEGF6	NM_001409	Enhancer
cg22749589	F			Enhancer
cg04306507	R	LGALS3	NM_002306	Enhancer
cg06547490	F	PWWP2B;PWWP2B	NM_138499;NM_001098637	Enhancer
cg12961080	F	BCL11B;BCL11B	NM_022898;NM_138576	Enhancer
cg25386676	F			Enhancer
cg02459469	F			Enhancer
cg25586848	R	C3orf21	NM_152531	Enhancer
cg17465752	F			Enhancer
cg02894944	R	MALL	NM_005434	Enhancer
cg18350739	F			Enhancer
cg22886323	R	ADAMTS17	NM_139057	Enhancer
cg07157757	R	DEAF1	NM_021008	Enhancer
cg10117831	F	FOXN3;FOXN3	NM_005197;NM_001085471	Enhancer
cg17694130	F			Enhancer
cg07298347	R	FMNL2	NM_052905	Enhancer
cg26324132	R	THBD	NM_000361	Enhancer
cg02284273	F	FRMD4A	NM_018027	Enhancer
cg05798664	F	STK40	NM_032017	Enhancer
cg27478242	F			Enhancer
cg20559385	F			Enhancer
cg09554856	R	LMO2	NM_005574	Enhancer
cg10816921	R			Enhancer
cg27290215	F	ABLIM1;ABLIM1;ABLIM1	NM_001003408;NM_001003407;NM_002313	Enhancer
cg07025785	F			Enhancer
cg19403909	R	PTGFR;PTGFR	NM_001039585;NM_000959	Enhancer
cg23643526	R	HAO2;HAO2	NM_016527;NM_001005783	Enhancer
cg01412762	F	ALK	NM_004304	Enhancer
cg15826426	F	SPATA8	NM_173499	Enhancer
cg25707722	R			Enhancer
cg13797425	R	HSP90AA1;HSP90AA1	NM_005348;NM_001017963	Enhancer
cg08995061	F	ZAK	NM_016653	Enhancer
cg26481727	F	ANKRD11	NM_013275	Enhancer
cg18263166	R			Enhancer
cg15157241	F	PKNOX1	NM_004571	Enhancer
cg03147907	F			Enhancer
cg05997362	F	LYN;LYN	NM_002350;NM_001111097	Enhancer
cg25554917	F	LRP2	NM_004525	Enhancer
cg26361533	F	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129844;NM_001129827;NM_001129839;NM_001129834;NM_001129841;NM_000719;NM_001129830;NM_001167625;NM_001129843;NM_001167624;NM_001129835;NM_001129837;NM_001167623;NM_001129840;NM_199460;NM_001129833;NM_001129832;NM_001129829;NM_001129846;NM_001129836;NM_001129838;NM_001129831;NM_001129842	Enhancer
cg17619020	R			Enhancer
cg16519668	R	BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1	NM_001170718;NM_001170719;NM_001170715;NM_001170720;NM_014567;NM_001170714;NM_001170716;NM_001170717	Enhancer
cg01048107	R	MSC	NM_005098	Enhancer
cg13452588	F	MKLN1	NM_001145354	Enhancer
cg08121755	R			Enhancer
cg09362335	F			Enhancer
cg04642300	R	ARMC2	NM_032131	Enhancer
cg13114497	F			Enhancer
cg15994604	F	EHF	NM_012153	Enhancer
cg06019590	F	SLC9A3	NM_004174	Enhancer
cg05549773	F			Enhancer
cg25766247	R			Enhancer
cg23453435	F			Enhancer
cg20709110	R	COMT;COMT;COMT	NM_001135162;NM_001135161;NM_000754	Enhancer
cg00840990	R			Enhancer
cg26140475	R			Enhancer
cg01745766	R	FAM117B	NM_173511	Enhancer
cg18573327	R			Enhancer
cg12283482	R	AASDH	NM_181806	Enhancer
cg20504856	F			Enhancer
cg11363972	R	KCNQ1	NM_000218	Enhancer
cg18522931	F	ARID5B	NM_032199	Enhancer
cg26451261	R			Enhancer
cg00532802	R			Enhancer
cg21330207	R	ZADH2	NM_175907	Enhancer
cg09055236	F	TTYH3	NM_025250	Enhancer
cg21838115	R			Enhancer
cg06769377	R			Enhancer
cg19262282	F			Enhancer
cg04838832	R	ADAMTS14;ADAMTS14	NM_080722;NM_139155	Enhancer
cg04120686	F			Enhancer
cg11114757	F	BIRC2	NM_001166	Enhancer
cg02867696	F	WNT5A	NM_003392	Enhancer
cg09410512	F			Enhancer
cg03113867	F			Enhancer
cg14701867	R	ZNF365;ZNF365	NM_199450;NM_199451	Enhancer
cg27019717	F	GNG2	NM_053064	Enhancer
cg09645993	R			Enhancer
cg17566325	F			Enhancer
cg14092045	F			Enhancer
cg06544405	R			Enhancer
cg04283864	R			Enhancer
cg01505878	F			Enhancer
cg08616654	R			Enhancer
cg21250433	F	CLEC7A;CLEC7A;CLEC7A;CLEC7A;CLEC7A;CLEC7A	NM_197954;NM_022570;NM_197948;NM_197947;NM_197949;NM_197950	Enhancer
cg05664352	R			Enhancer
cg20364574	R			Enhancer
cg08698943	F			Enhancer
cg08106887	F	HOXC4;HOXC5;HOXC6	NM_014620;NR_003084;NM_153693	Enhancer
cg14641122	R	GLIS3;GLIS3	NM_152629;NM_001042413	Enhancer
cg09174162	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg14770102	R			Enhancer
cg20076442	F			Enhancer
cg25579648	F			Enhancer
cg06600936	R	ALPK3	NM_020778	Enhancer
cg16638092	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg19980260	F	FNDC3B;FNDC3B	NM_001135095;NM_022763	Enhancer
cg01345136	F	GALNT9	NM_001122636	Enhancer
cg05099464	F	ARHGEF12	NM_015313	Enhancer
cg16568084	R			Enhancer
cg13679691	R	PANX2;PANX2;PANX2	NM_001160300;NM_052839;NR_027691	Enhancer
cg25181941	F			Enhancer
cg06096184	R	LRIG1	NM_015541	Enhancer
cg13051450	F			Enhancer
cg02407266	F	DLG5	NM_004747	Enhancer
cg13787850	R			Enhancer
cg18424134	R			Enhancer
cg11568697	F	ZADH2	NM_175907	Enhancer
cg07533511	F	PLXNC1	NM_005761	Enhancer
cg03213374	F			Enhancer
cg26766403	R			Enhancer
cg01337813	R			Enhancer
cg07116631	R			Enhancer
cg16549694	R	HIVEP3;HIVEP3	NM_024503;NM_001127714	Enhancer
cg05460226	F	PIK3R5;PIK3R5	NM_014308;NM_001142633	Enhancer
cg00068038	F	CRIM1	NM_016441	Enhancer
cg07340025	F			Enhancer
cg13990321	R			Enhancer
cg20055237	R			Enhancer
cg09007236	R			Enhancer
cg11242978	F			Enhancer
cg04907244	F	SNORD93	NR_003075	Enhancer
cg26355796	R			Enhancer
cg04622480	F			Enhancer
cg14697657	R			Enhancer
cg14508021	F	AKAP13;AKAP13	NM_006738;NM_007200	Enhancer
cg04139359	F	RNF220	NM_018150	Enhancer
cg23586595	R	PLAC8;PLAC8	NM_001130715;NM_016619	Enhancer
cg02872545	F			Enhancer
cg20793665	R			Enhancer
cg13942283	R	RBM20	NM_001134363	Enhancer
cg21077636	R	C5orf42	NM_023073	Enhancer
cg26219092	F			Enhancer
cg21033632	F	ADAMTS6	NM_197941	Enhancer
cg00568910	F			Enhancer
cg24862743	R	DIRAS1	NM_145173	Enhancer
cg00619126	R			Enhancer
cg00049440	R	KLF9	NM_001206	Enhancer
cg19995654	R	IRAK3;IRAK3	NM_001142523;NM_007199	Enhancer
cg09729182	R	CASR	NM_000388	Enhancer
cg10133578	F			Enhancer
cg16861031	R	ALDH1L2;ALDH1L2	NR_027752;NM_001034173	Enhancer
cg26720125	R	SIM2;SIM2	NM_009586;NM_005069	Enhancer
cg03862787	F			Enhancer
cg11423206	R	CD8A;CD8A;CD8A;CD8A	NM_001145873;NM_171827;NM_001768;NR_027353	Enhancer
cg11009590	R	UST	NM_005715	Enhancer
cg08493051	F			Enhancer
cg23515921	R	TBCD	NM_005993	Enhancer
cg02272851	R			Enhancer
cg22755142	F			Enhancer
cg19192931	R			Enhancer
cg00160440	F	PCDH10	NM_032961	Enhancer
cg23914535	R	RAB38	NM_022337	Enhancer
cg00229754	R			Enhancer
cg14313184	F			Enhancer
cg14488466	F			Enhancer
cg06514078	R			Enhancer
cg02249490	R			Enhancer
cg00816515	F	SPON1	NM_006108	Enhancer
cg06225767	R	ETV6	NM_001987	Enhancer
cg01603290	R			Enhancer
cg16204225	R			Enhancer
cg04510459	F			Enhancer
cg25669088	R			Enhancer
cg13512977	R	PAPPA	NM_002581	Enhancer
cg06665391	R			Enhancer
cg08071719	F	MCF2L;MCF2L	NM_001112732;NM_024979	Enhancer
cg17936572	R	ARPP-21	NM_016300	Enhancer
cg21613389	R	RAP1GAP2;RAP1GAP2	NM_015085;NM_001100398	Enhancer
cg10550611	R	EGFR;EGFR;EGFR;EGFR	NM_201283;NM_201284;NM_201282;NM_005228	Enhancer
cg08527124	F	ANKRD11	NM_013275	Enhancer
cg05192452	R			Enhancer
cg22143698	R	ANKRD33B	NM_001164440	Enhancer
cg03996195	F			Enhancer
cg21063296	F	DNMT1;DNMT1	NM_001130823;NM_001379	Enhancer
cg07212702	R	ARID1B;ARID1B;ARID1B	NM_017519;NM_175863;NM_020732	Enhancer
cg01073837	R	PLEKHA2	NM_021623	Enhancer
cg08471800	F			Enhancer
cg01144053	R			Enhancer
cg06127263	F	DTHD1;DTHD1	NM_001136536;NM_001170700	Enhancer
cg23735745	R	GALNT2	NM_004481	Enhancer
cg01844539	F			Enhancer
cg23803709	F			Enhancer
cg04142296	R	PLEKHA2	NM_021623	Enhancer
cg26823762	R			Enhancer
cg10791884	F			Enhancer
cg25422226	F			Enhancer
cg26115228	R			Enhancer
cg15027907	F			Enhancer
cg01880399	F	FAT1	NM_005245	Enhancer
cg27481559	R			Enhancer
cg01205935	F	DOCK9;DOCK9	NM_015296;NM_001130049	Enhancer
cg07563400	F	ADORA2B	NM_000676	Enhancer
cg14548259	R			Enhancer
cg27131563	F			Enhancer
cg25580581	R			Enhancer
cg20858107	F	XKR6	NM_173683	Enhancer
cg00875382	R			Enhancer
cg11278727	F			Enhancer
cg08110785	R	CUEDC1	NM_017949	Enhancer
cg19092396	F			Enhancer
cg07313162	R			Enhancer
cg11058366	R	ERBB4;ERBB4	NM_005235;NM_001042599	Enhancer
cg21040775	F			Enhancer
cg08494221	R	PURG;WRN	NM_001015508;NM_000553	Enhancer
cg05209518	R			Enhancer
cg06484274	F	XRN1;XRN1	NM_019001;NM_001042604	Enhancer
cg19665696	F	ADAP1	NM_006869	Enhancer
cg08734931	F	FRMD4A	NM_018027	Enhancer
cg26125625	R	SLC12A8	NM_024628	Enhancer
cg23012855	F			Enhancer
cg15840891	R			Enhancer
cg09956615	R	TTYH3	NM_025250	Enhancer
cg17505155	F	FARP1;FARP1	NM_001001715;NM_005766	Enhancer
cg22626659	R			Enhancer
cg06092869	R			Enhancer
cg00818106	R	PWWP2B;PWWP2B	NM_138499;NM_001098637	Enhancer
cg21776583	F			Enhancer
cg03434907	F			Enhancer
cg18120323	F			Enhancer
cg11992621	R			Enhancer
cg17866650	F			Enhancer
cg17218270	R	RAB11FIP1;RAB11FIP1	NM_025151;NM_001002814	Enhancer
cg00025439	R			Enhancer
cg24951880	F			Enhancer
cg13518625	F			Enhancer
cg21011403	R			Enhancer
cg16989719	F			Enhancer
cg10580269	R			Enhancer
cg19116814	R	GPM6A;GPM6A	NM_005277;NM_201592	Enhancer
cg10284771	F			Enhancer
cg25274468	F	MDFIC;MDFIC	NM_199072;NM_001166345	Enhancer
cg05100282	F	BCL11B;BCL11B	NM_022898;NM_138576	Enhancer
cg02364379	R	FAM198B;FAM198B;FAM198B	NM_001031700;NM_001128424;NM_016613	Enhancer
cg08640619	R	KIRREL	NM_018240	Enhancer
cg14970515	F			Enhancer
cg12698626	F	CCL2	NM_002982	Enhancer
cg02345886	F	GALNT3	NM_004482	Enhancer
cg05908492	F			Enhancer
cg05417803	R	LRP4	NM_002334	Enhancer
cg19230867	F			Enhancer
cg12810503	R			Enhancer
cg26014634	R			Enhancer
cg03504039	R	LRRFIP1	NM_001137550	Enhancer
cg13928417	R	DAB2IP	NM_032552	Enhancer
cg04196691	F	KLHDC4	NM_017566	Enhancer
cg07066907	R	DAD1	NM_001344	Enhancer
cg17147917	F			Enhancer
cg18531004	F			Enhancer
cg16562776	R			Enhancer
cg26955290	F	ASGR2;ASGR2;ASGR2;ASGR2	NM_080912;NM_001181;NM_080914;NM_080913	Enhancer
cg09308580	R			Enhancer
cg01109337	R	TEX14;TEX14	NM_198393;NM_031272	Enhancer
cg05894719	R			Enhancer
cg24461952	F	GALNT9	NM_001122636	Enhancer
cg05302350	R	MAML3	NM_018717	Enhancer
cg23261343	F	RUNX2;RUNX2;RUNX2	NM_001015051;NM_001024630;NM_004348	Enhancer
cg13239713	R			Enhancer
cg25626519	F			Enhancer
cg05032934	F			Enhancer
cg09248694	R			Enhancer
cg19451168	F			Enhancer
cg18234224	F			Enhancer
cg12593746	F			Enhancer
cg04852348	F			Enhancer
cg16536330	F	LEPROTL1;LEPROTL1	NM_015344;NM_001128208	Enhancer
cg05114739	F	HDAC4	NM_006037	Enhancer
cg18264562	R			Enhancer
cg11534215	F	HDAC4	NM_006037	Enhancer
cg17461789	F			Enhancer
cg12686055	F	ANO6;ANO6;ANO6	NM_001142679;NM_001142680;NM_001025356	Enhancer
cg01414215	F			Enhancer
cg06585203	F	EZR;EZR	NM_003379;NM_001111077	Enhancer
cg00098799	F	IGF1R	NM_000875	Enhancer
cg24084564	F			Enhancer
cg09768983	R			Enhancer
cg07213830	R			Enhancer
cg14673904	F	SLC38A1;SLC38A1	NM_030674;NM_001077484	Enhancer
cg21603914	R			Enhancer
cg02088785	R	STK24	NM_001032296	Enhancer
cg01229943	F			Enhancer
cg08353973	R			Enhancer
cg08939082	F			Enhancer
cg25870396	F			Enhancer
cg05549655	F	CYP1A1	NM_000499	Enhancer
cg04172501	R			Enhancer
cg16299576	R	XKR6	NM_173683	Enhancer
cg26315985	F	JAK1	NM_002227	Enhancer
cg03304815	R	AMOTL2	NM_016201	Enhancer
cg23146833	F	TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK;TNIK	NM_001161563;NM_001161566;NM_001161560;NR_027767;NM_001161565;NM_001161561;NM_015028;NM_001161562;NM_001161564	Enhancer
cg27118035	F	ZNF267	NM_003414	Enhancer
cg23603036	R	DHRS3	NM_004753	Enhancer
cg26401541	F			Enhancer
cg26444116	R			Enhancer
cg04078608	F			Enhancer
cg25913882	R	CUBN	NM_001081	Enhancer
cg00169122	R	ANKRD11	NM_013275	Enhancer
cg24064266	F			Enhancer
cg18010752	R	WNT5A	NM_003392	Enhancer
cg10765471	R			Enhancer
cg25161129	R	WIPI1	NM_017983	Enhancer
cg20544372	F			Enhancer
cg08190928	R			Enhancer
cg18785787	R	PBX1	NM_002585	Enhancer
cg02871891	F	JMJD5;JMJD5	NM_024773;NM_001145348	Enhancer
cg14480531	F	MSI2;MSI2	NM_138962;NM_170721	Enhancer
cg25925441	F	RPRM	NM_019845	Enhancer
cg21436413	R	SEL1L3	NM_015187	Enhancer
cg24634568	R			Enhancer
cg17182817	F			Enhancer
cg06522412	F			Enhancer
cg09908041	F			Enhancer
cg14451701	R			Enhancer
cg18282455	R			Enhancer
cg07113653	F	GFOD1	NM_018988	Enhancer
cg03714531	R			Enhancer
cg09883650	F			Enhancer
cg03454639	F	TNFAIP8L3	NM_207381	Enhancer
cg11904429	F	CD70	NM_001252	Enhancer
cg13929323	R			Enhancer
cg18825766	R			Enhancer
cg20848291	R	ZAN;ZAN	NM_173059;NM_003386	Enhancer
cg00619263	R			Enhancer
cg18814344	R	CXXC5	NM_016463	Enhancer
cg12284769	R			Enhancer
cg11345811	R			Enhancer
cg01987353	F			Enhancer
cg18274619	R	MGLL;MGLL	NM_007283;NM_001003794	Enhancer
cg16671674	R	LRP1B	NM_018557	Enhancer
cg16059978	F			Enhancer
cg21766667	R			Enhancer
cg23484899	F			Enhancer
cg08923594	R	CAMTA1	NM_015215	Enhancer
cg10703884	F			Enhancer
cg09918077	F			Enhancer
cg02413040	R	RUNX1	NM_001754	Enhancer
cg03652336	F	MAML3	NM_018717	Enhancer
cg19358608	R			Enhancer
cg14919455	F	RREB1;RREB1;RREB1;RREB1	NM_001003700;NM_001003699;NM_001168344;NM_001003698	Enhancer
cg06028605	F	SLC5A11	NM_052944	Enhancer
cg14696458	R			Enhancer
cg07118376	F	ASPH;ASPH;ASPH;ASPH;ASPH	NM_001164755;NM_004318;NM_032466;NM_001164756;NM_001164754	Enhancer
cg14169363	F			Enhancer
cg21822187	R	HMGA2;HMGA2	NM_003484;NM_003483	Enhancer
cg09467433	R			Enhancer
cg09233395	R	TRPS1	NM_014112	Enhancer
cg16894138	F	TKT;TKT;TKT	NM_001135056;NM_001064;NM_001135055	Enhancer
cg25181751	F			Enhancer
cg10213542	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Enhancer
cg15249796	R	TEX14;TEX14	NM_198393;NM_031272	Enhancer
cg14085177	R			Enhancer
cg21499869	F	ELL	NM_006532	Enhancer
cg03281981	F			Enhancer
cg21576525	R	TBCD;ZNF750	NM_005993;NM_024702	Enhancer
cg06905453	R	RFX1	NM_002918	Enhancer
cg05117638	F			Enhancer
cg11650648	F	GLP2R	NM_004246	Enhancer
cg05998333	F			Enhancer
cg01246622	R			Enhancer
cg11155687	R			Enhancer
cg24966363	R			Enhancer
cg14981807	F	PROK2;PROK2	NM_021935;NM_001126128	Enhancer
cg19430423	F	CYP2S1	NM_030622	Enhancer
cg07576175	R			Enhancer
cg06484514	R	COL18A1	NM_130445	Enhancer
cg00463367	R	GATA3;GATA3	NM_001002295;NM_002051	Enhancer
cg27658601	F	TBCD;ZNF750	NM_005993;NM_024702	Enhancer
cg20717768	R			Enhancer
cg24834199	F	LBR;LBR	NM_194442;NM_002296	Enhancer
cg08106066	F			Enhancer
cg18120259	F	LOC100132354	NR_024478	Enhancer
cg19720377	F	GLP2R	NM_004246	Enhancer
cg16596367	F			Enhancer
cg02587673	F	PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B	NM_001164759;NM_001164762;NM_001164758;NM_001164760;NM_001164761;NM_002735	Enhancer
cg11586448	F			Enhancer
cg04029455	F	TBCD	NM_005993	Enhancer
cg08371556	R			Enhancer
cg25578781	F	ETS1	NM_001143820	Enhancer
cg25025879	R			Enhancer
cg20947259	F			Enhancer
cg02217022	F	TBCD	NM_005993	Enhancer
cg10992219	F	RB1CC1;RB1CC1	NM_001083617;NM_014781	Enhancer
cg17344321	R			Enhancer
cg16058797	F			Enhancer
cg26135172	R			Enhancer
cg07627639	F	LPCAT2	NM_017839	Enhancer
cg02486086	F			Enhancer
cg03586474	F	SLC35D3	NM_001008783	Enhancer
cg07826516	F			Enhancer
cg25513610	R			Enhancer
cg06495631	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Enhancer
cg04905719	F	SGK1	NM_001143676	Enhancer
cg22116328	F			Enhancer
cg23893898	R			Enhancer
cg16215361	F	MUC15;MUC15;ANO3;MUC15	NM_145650;NM_001135092;NM_031418;NM_001135091	Enhancer
cg23986590	F	SH3RF3	NM_001099289	Enhancer
cg09464268	R	DOC2B	NM_003585	Enhancer
cg04546899	R	PSME4	NM_014614	Enhancer
cg17695831	F			Enhancer
cg24897392	F			Enhancer
cg18311360	R			Enhancer
cg15811427	F	FPR1	NM_002029	Enhancer
cg00020474	F			Enhancer
cg06040872	F	CCL18	NM_002988	Enhancer
cg03050022	F	RAB27A;RAB27A;RAB27A;RAB27A	NM_183234;NM_183236;NM_004580;NM_183235	Enhancer
cg19313023	F			Enhancer
cg26473301	F	MORC3	NM_015358	Enhancer
cg16530881	R			Enhancer
cg07504977	R			Enhancer
cg02987482	F	MLLT1	NM_005934	Enhancer
cg22640209	R	DOCK10	NM_014689	Enhancer
cg10516993	R			Enhancer
cg20551756	R			Enhancer
cg12173150	F			Enhancer
cg24999588	R			Enhancer
cg11938455	R	DTNBP1;DTNBP1;DTNBP1	NM_183041;NM_183040;NM_032122	Enhancer
cg01631368	F			Enhancer
cg20961045	R	CUEDC1	NM_017949	Enhancer
cg02987928	R			Enhancer
cg08719642	R			Enhancer
cg03198741	F	LOC285768;LOC285768	NR_027116;NR_027115	Enhancer
cg19808847	F			Enhancer
cg25298189	R	ARID3A	NM_005224	Enhancer
cg10810847	R	SLC8A2	NM_015063	Enhancer
cg14293323	F			Enhancer
cg10451078	F	GATA4	NM_002052	Enhancer
cg18052511	F	CCR5;CCR5	NM_000579;NM_001100168	Enhancer
cg26399994	R	PTPRC;PTPRC;PTPRC;PTPRC	NM_080922;NM_002838;NM_080923;NM_080921	Enhancer
cg26984593	F	FRMD4A	NM_018027	Enhancer
cg03910065	F	CADM1;CADM1	NM_001098517;NM_014333	Enhancer
cg18092474	F	CYP1A1	NM_000499	Enhancer
cg05314679	F			Enhancer
cg21583016	R	CAMTA1	NM_015215	Enhancer
cg20598190	F			Enhancer
cg11814087	R	ZFR	NM_016107	Enhancer
cg01664727	F	RUNX1;RUNX1;RUNX1	NM_001001890;NM_001122607;NM_001754	Enhancer
cg15627089	R			Enhancer
cg19713980	R	CAMKK1;CAMKK1;CAMKK1	NM_172207;NM_172206;NM_032294	Enhancer
cg13288545	F	SCRT1	NM_031309	Enhancer
cg09177567	R	MIR596	NR_030326	Enhancer
cg21535657	F	ETV6	NM_001987	Enhancer
cg14441948	F			Enhancer
cg21175685	F	COL8A1;MIR548G;COL8A1	NM_001850;NR_031662;NM_020351	Enhancer
cg11736020	R	KIAA1949;KIAA1949	NM_001134870;NM_133471	Enhancer
cg03147592	F			Enhancer
cg00799121	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Enhancer
cg13797468	R			Enhancer
cg23402541	R	HTRA1	NM_002775	Enhancer
cg09899173	R	MIR596	NR_030326	Enhancer
cg04592413	F			Enhancer
cg18813159	F			Enhancer
cg26733669	F			Enhancer
cg02963613	F	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Enhancer
cg09449150	F			Enhancer
cg14688342	F	EGFR;EGFR;EGFR;EGFR	NM_201283;NM_201284;NM_201282;NM_005228	Enhancer
cg25472804	F			Enhancer
cg25340688	F	MIR886	NR_030583	Enhancer
cg06937939	F			Enhancer
cg11471401	R	KRT6A	NM_005554	Enhancer
cg18965179	R	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Enhancer
cg07677157	R			Enhancer
cg03875496	F			Enhancer
cg11961255	F	SYT11	NM_152280	Enhancer
cg13359998	F	GALNT2	NM_004481	Enhancer
cg03635442	R			Enhancer
cg14665413	R	TLR6	NM_006068	Enhancer
cg06423300	R	HLA-DQB2	NR_003937	Enhancer
cg26811352	F			Enhancer
cg25094149	R			Enhancer
cg15205547	R			Enhancer
cg12403162	R	ABLIM1;ABLIM1;ABLIM1	NM_001003408;NM_001003407;NM_002313	Enhancer
cg04758026	R			Enhancer
cg08409642	F	MT2A	NM_005953	Enhancer
cg17541025	R	GXYLT2	NM_001080393	Enhancer
cg10242496	R	SLC35D3	NM_001008783	Enhancer
cg01830154	F			Enhancer
cg25684349	R	BTBD11	NM_001018072	Enhancer
cg13606889	R	SORL1	NM_003105	Enhancer
cg21314318	R	ADAMTS17	NM_139057	Enhancer
cg13338734	R	NFIX	NM_002501	Enhancer
cg11229771	F	PDE6B;PDE6B	NM_000283;NM_001145291	Enhancer
cg17940821	F			Enhancer
cg15285733	R	GAS7	NM_201433	Enhancer
cg26612821	F			Enhancer
cg10736454	R			Enhancer
cg14088282	R			Enhancer
cg03323067	F	TNS1	NM_022648	Enhancer
cg18121066	F	TBCD;ZNF750	NM_005993;NM_024702	Enhancer
cg14612335	F	SKIL;SKIL	NM_005414;NM_001145098	Enhancer
cg13590876	F	INF2;INF2;INF2	NM_001031714;NM_032714;NM_022489	Enhancer
cg01287000	R			Enhancer
cg16642281	F	LEF1;LEF1;LEF1;LEF1	NM_001166119;NM_001130714;NM_001130713;NM_016269	Enhancer
cg01695279	R	BTBD1;BTBD1	NM_025238;NM_001011885	Enhancer
cg16265140	R	PRDM16;PRDM16	NM_022114;NM_199454	Enhancer
cg14146740	R			Enhancer
cg15532942	F	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Enhancer
cg25225070	R			Enhancer
cg10336935	F	RBM38;RBM38	NM_017495;NM_183425	Enhancer
cg18853935	F			Enhancer
cg13858407	F	SH3BP4	NM_014521	Enhancer
cg22967080	F	GNG2	NM_053064	Enhancer
cg11212178	F	MIR492	NR_030171	Enhancer
cg26870745	R			Enhancer
cg27117792	R			Enhancer
cg12629796	F			Enhancer
cg23603376	R			Enhancer
cg13802013	F			Enhancer
cg02756176	R			Enhancer
cg08878368	F	SALL1;SALL1	NM_002968;NM_001127892	Enhancer
cg00151922	R	JAG1	NM_000214	Enhancer
cg14236118	R			Enhancer
cg15395971	R			Enhancer
cg24831711	R	ATXN1;ATXN1	NM_001128164;NM_000332	Enhancer
cg21197796	F			Enhancer
cg26602314	F			Enhancer
cg04228428	R	KCND3;KCND3	NM_172198;NM_004980	Enhancer
cg16546503	F	TUBB6	NM_032525	Enhancer
cg21570709	R			Enhancer
cg14871870	F	ST8SIA1	NM_003034	Enhancer
cg04633676	R	CCL2	NM_002982	Enhancer
cg06650246	F	MAPKAPK2;MAPKAPK2	NM_032960;NM_004759	Enhancer
cg15342452	F	ADAM12;ADAM12	NM_003474;NM_021641	Enhancer
cg04844714	R	XKR6	NM_173683	Enhancer
cg01622606	R	C2orf58	NR_027252	Enhancer
cg14578879	R	SIM1	NM_005068	Enhancer
cg07159961	F	GDF6	NM_001001557	Enhancer
cg26155867	F			Enhancer
cg00933696	R			Enhancer
cg25115537	R	ZHX2	NM_014943	Enhancer
cg22970003	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Enhancer
cg06753086	F			Enhancer
cg24200165	R			Enhancer
cg00306851	F			Enhancer
cg02262553	R			Enhancer
cg24154340	F	CD48	NM_001778	Enhancer
cg00324725	F			Enhancer
cg23750704	R			Enhancer
cg00997251	R	ARHGAP26;ARHGAP26	NM_015071;NM_001135608	Enhancer
cg16861964	R	CHST11	NM_018413	Enhancer
cg15321211	R	HNRNPF;HNRNPF;HNRNPF	NM_001098205;NM_004966;NM_001098204	Enhancer
cg01226806	F			Enhancer
cg09590377	R			Enhancer
cg00321478	F	CRB1	NM_201253	Enhancer
cg12672189	R			Enhancer
cg03672272	R			Enhancer
cg08692903	R			Enhancer
cg03832440	F	HS3ST3B1;MGC12916	NM_006041;NR_026880	Enhancer
cg09112081	F			Enhancer
cg16444607	F			Enhancer
cg14623715	F	PDE7B	NM_018945	Enhancer
cg25730122	F			Enhancer
cg19875368	F			Enhancer
cg10938600	R			Enhancer
cg06972972	F	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Enhancer
cg15680755	R			Enhancer
cg23568192	F			Enhancer
cg13681701	R	SLC12A7	NM_006598	Enhancer
cg08272572	R			Enhancer
