IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg20919922	R	POLE4	NM_019896	Promoter
cg21026257	R	PHACTR2;PHACTR2;PHACTR2;PHACTR2	NM_001100164;NM_001100166;NM_014721;NM_001100165	Promoter
cg05304979	F	LOC100129637	NR_024488	Promoter
cg23049429	R	ATP11A;ATP11A	NM_015205;NM_032189	Promoter
cg23435821	R	ACACB	NM_001093	Promoter
cg10963793	F	CCNT1	NM_001240	Promoter
cg12937378	F	ATP5E;ATP5E	NM_001001977;NM_006886	Promoter
cg01172903	R	ZNF788	NR_027049	Promoter
cg21537187	R	MTPN;LUZP6	NM_145808;NM_001128619	Promoter
cg21838488	R	RNF219	NM_024546	Promoter
cg11539674	R	SND1	NM_014390	Promoter
cg27565899	R	AMPD2;AMPD2;AMPD2	NM_139156;NM_004037;NM_203404	Promoter
cg11742202	F	SLC17A5	NM_012434	Promoter
cg10494684	F	TMEM97	NM_014573	Promoter
cg08742575	F	C21orf56;C21orf56	NM_032261;NM_001142854	Promoter
cg26827394	R	UBE2I;UBE2I;UBE2I;UBE2I	NM_194260;NM_194259;NM_003345;NM_194261	Promoter
cg20001791	R	GMPR	NM_006877	Promoter
cg25323057	F	C10orf116;AGAP11	NM_006829;NM_133447	Promoter
cg20056542	F	ONECUT1	NM_004498	Promoter
cg14825413	F	GLI4	NM_138465	Promoter
cg17700633	F	IER2	NM_004907	Promoter
cg09897970	R	C16orf54	NM_175900	Promoter
cg25751371	F	TUBA1C	NM_032704	Promoter
cg25545878	F	C21orf56;C21orf56;C21orf56;C21orf56	NM_032261;NM_001142854;NM_001142854;NM_032261	Promoter
cg01166071	R	FLJ45983;GATA3;GATA3;FLJ45983	NR_024255;NM_002051;NM_001002295;NR_024256	Promoter
cg15107202	F	BCDIN3D	NM_181708	Promoter
cg00977110	F	G3BP1;G3BP1	NM_198395;NM_005754	Promoter
cg22125968	F	EPSTI1;EPSTI1	NM_001002264;NM_033255	Promoter
cg04149172	R	UQCC;UQCC	NM_018244;NM_199487	Promoter
cg15083233	F	PALM2-AKAP2;AKAP2;PALM2-AKAP2	NM_147150;NM_001004065;NM_007203	Promoter
cg24159547	F	NT5C	NM_014595	Promoter
cg18563413	F	VSIG10L	NM_001163922	Promoter
cg14732716	R	GRAMD3;GRAMD3;GRAMD3;GRAMD3	NM_001146319;NM_001146321;NM_023927;NM_001146320	Promoter
cg24452181	R	CYTH2;CYTH2	NM_004228;NM_017457	Promoter
cg16353624	F	C6orf150	NM_138441	Promoter
cg22897715	R	SLC43A3;SLC43A3;SLC43A3	NM_014096;NM_199329;NM_017611	Promoter
cg18390610	F	COL1A1;COL1A1	NM_000088;NM_000088	Promoter
cg25498107	R	DNAJC17;ZFYVE19	NM_018163;NM_001077268	Promoter
cg14247008	F			Promoter
cg15970666	F			Promoter
cg16133088	R	EFCAB4B;EFCAB4B;EFCAB4B	NM_001144959;NM_032680;NM_001144958	Promoter
cg11814446	F	LEMD3;LEMD3	NM_014319;NM_001167614	Promoter
cg11969002	R	IER3	NM_003897	Promoter
cg09200260	F			Promoter
cg18186552	R	FAM76A;FAM76A;FAM76A;FAM76A;FAM76A	NM_001143915;NM_152660;NM_001143912;NM_001143913;NM_001143914	Promoter
cg25374649	F	C18orf1;C18orf1;C18orf1;C18orf1	NM_001003675;NM_181481;NM_181482;NM_001003674	Promoter
cg06267200	F			Promoter
cg13519902	F			Promoter
cg06937717	R			Promoter
cg15996769	R	ACACB	NM_001093	Promoter
cg11862731	R	FAM43A	NM_153690	Promoter
cg11485451	F	TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7	NM_201632;NM_001134852;NM_001134851;NM_201633;NM_003202;NM_213648;NM_201634	Promoter
cg03393602	F	ABHD3	NM_138340	Promoter
cg01318557	R	LAT2;LAT2;LAT2;LAT2;LAT2;LAT2	NM_032463;NM_032464;NM_014146;NM_014146;NM_032463;NM_032464	Promoter
cg01682111	F	UNKL	NM_023076	Promoter
cg10087172	R	ARHGDIB;ARHGDIB	NM_001175;NM_001175	Promoter
cg04308185	R	ORMDL3	NM_139280	Promoter
cg00472277	R	TSPAN32	NM_139022	Promoter
cg08134829	F	TMEM52	NM_178545	Promoter
cg16630989	R	ZFHX3;ZFHX3	NM_001164766;NM_006885	Promoter
cg05972871	R	EFCAB4B;EFCAB4B;EFCAB4B	NM_001144959;NM_032680;NM_001144958	Promoter
cg25826360	F	RHBDF2;RHBDF2	NM_024599;NM_001005498	Promoter
cg20698421	F	SLC1A4;SLC1A4	NM_003038;NM_001135581	Promoter
cg00610021	F	SMC1B;RIBC2	NM_148674;NM_015653	Promoter
cg13065507	F			Promoter
cg04132146	F			Promoter
cg27086308	R	LOC100132707;LOC100132707	NR_024477;NR_024476	Promoter
cg01006802	R	TMPRSS8	NR_026864	Promoter
cg21219903	R	HYI	NM_031207	Promoter
cg07165260	F	KIAA0513	NM_014732	Promoter
cg01367393	F	HAPLN3;HAPLN3	NM_178232;NM_178232	Promoter
cg17211562	R	LPIN1	NM_145693	Promoter
cg14825976	R	C18orf1;C18orf1;C18orf1;C18orf1	NM_001003675;NM_181481;NM_181482;NM_001003674	Promoter
cg25819879	R	RPS7	NM_001011	Promoter
cg18650716	R	FLOT1;IER3	NM_005803;NM_003897	Promoter
cg11013298	R	H2AFJ;H2AFJ;H2AFJ	NM_177925;NR_027716;NM_177925	Promoter
cg24596132	R	MFGE8;MFGE8	NM_005928;NM_001114614	Promoter
cg02430347	F	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC3;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGC3;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGC3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_032402;NM_018926;NM_018924;NM_018927;NM_032403;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_002588;NM_018915;NM_018920;NM_018923;NM_018925	Promoter
cg01166772	R	ZFP36L1	NM_004926	Promoter
cg19767896	R	DDX39	NM_005804	Promoter
cg23520422	F	PHLDA1	NM_007350	Promoter
cg04667114	F			Promoter
cg13558971	F	ATP2B4;ATP2B4	NM_001001396;NM_001684	Promoter
cg03744197	F			Promoter
cg16510070	R	IL21R;IL21R;IL21R;IL21R	NM_021798;NM_181078;NM_021798;NM_181079	Promoter
cg26269613	R	IL15;IL15	NM_000585;NM_172174	Promoter
cg25594119	F			Promoter
cg00385441	F	SYS1;SYS1-DBNDD2	NM_033542;NR_003189	Promoter
cg06188367	F			Promoter
cg03228288	R	ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83	NR_003936;NM_001105551;NM_018300;NM_001105553;NM_001105550;NM_001105552;NM_001105549;NM_001105554	Promoter
cg24954684	F	CLIP1;CLIP1	NM_002956;NM_198240	Promoter
cg01636650	R	VILL	NM_015873	Promoter
cg22732101	R			Promoter
cg14418226	F	UNC5CL	NM_173561	Promoter
cg25388527	R	ATP5A1;HAUS1;HAUS1	NM_001001937;NR_026978;NM_138443	Promoter
cg01082498	R	CPT1A;CPT1A	NM_001876;NM_001031847	Promoter
cg04303335	R	SEL1L	NM_005065	Promoter
cg06203364	F	C1orf86	NM_001146310	Promoter
cg08378505	F	NT5C	NM_014595	Promoter
cg18129748	F	MST1R	NM_002447	Promoter
cg25863289	F	TM2D3;TM2D3	NM_025141;NM_078474	Promoter
cg02553486	F	CORIN	NM_006587	Promoter
cg14482569	F	ZBTB44	NM_014155	Promoter
cg24841318	F	PROCA1;PROCA1	NM_152465;NM_152465	Promoter
cg08085267	R	C17orf57	NM_152347	Promoter
cg15472784	R	KIAA0495;KIAA0495	NM_207306;NM_207306	Promoter
cg10644544	F	TRIM47	NM_033452	Promoter
cg20198108	R	VIM	NM_003380	Promoter
cg04388244	F	SH3PXD2A	NM_014631	Promoter
cg23191354	F	OSBPL3;OSBPL3;OSBPL3;OSBPL3	NM_015550;NM_145322;NM_145320;NM_145321	Promoter
cg01849970	F	FCHSD1	NM_033449	Promoter
cg17285325	F	TYMP;TYMP;TYMP;TYMP;TYMP	NM_001113755;NM_001113755;NM_001953;NM_001953;NM_001113756	Promoter
cg05425213	R	NRGN;NRGN	NM_001126181;NM_006176	Promoter
cg08802841	F			Promoter
cg19321018	F	EPS8	NM_004447	Promoter
cg20835282	F	C3orf62;C3orf62	NM_198562;NM_198562	Promoter
cg19457477	F	MAP4K1;MAP4K1;MAP4K1;MAP4K1;EIF3K	NM_001042600;NM_001042600;NM_007181;NM_007181;NM_013234	Promoter
cg16153547	R	LBX2	NM_001009812	Promoter
cg06549238	F	C11orf75	NM_020179	Promoter
cg03130910	F			Promoter
cg02553054	F	SMARCD1;SMARCD1	NM_003076;NM_139071	Promoter
cg24024661	R	HMHA1	NM_012292	Promoter
cg10243004	R	POLR2D	NM_004805	Promoter
cg19888787	F	UBC	NM_021009	Promoter
cg18708233	R	CCDC109A	NM_138357	Promoter
cg09101894	R	PIK3R1;PIK3R1	NM_181523;NM_181524	Promoter
cg06978288	F	STBD1	NM_003943	Promoter
cg22107210	R	CDCA7L;CDCA7L;CDCA7L	NM_001127370;NM_001127371;NM_018719	Promoter
cg09737019	F	ZNF354A	NM_005649	Promoter
cg05908105	F	NET1;NET1	NM_001047160;NM_005863	Promoter
cg06847146	F	CDCA7L;CDCA7L;CDCA7L	NM_001127370;NM_001127371;NM_018719	Promoter
cg24797508	R	PIK3R1;PIK3R1	NM_181523;NM_181524	Promoter
cg23758822	R			Promoter
cg02590401	R	CYTH2;CYTH2	NM_004228;NM_017457	Promoter
cg18853435	R	CTDSP1	NM_021198	Promoter
cg19695805	R			Promoter
cg09932747	R	NEU1	NM_000434	Promoter
cg21290814	R	CRTC1;CRTC1	NM_015321;NM_001098482	Promoter
cg01120308	F	PICALM;PICALM	NM_001008660;NM_007166	Promoter
cg01265662	F	CCDC150	NM_001080539	Promoter
cg21483092	F	RGS12;RGS12;RGS12	NM_198227;NM_198229;NM_002926	Promoter
cg24843443	F	DDX60L	NM_001012967	Promoter
cg19166875	R	MYOF;MYOF	NM_133337;NM_013451	Promoter
cg15689967	F	HIST1H1D	NM_005320	Promoter
cg22454011	F	C18orf1;C18orf1;C18orf1;C18orf1	NM_001003675;NM_181481;NM_181482;NM_001003674	Promoter
cg19255783	F	PLAC8;PLAC8	NM_001130715;NM_016619	Promoter
cg12979234	F	DBNL;DBNL;DBNL	NM_001122956;NM_014063;NM_001014436	Promoter
cg11367136	R	TNPO2;TNPO2;TNPO2	NM_001136195;NM_001136195;NM_001136196	Promoter
cg23540765	R	SBNO2	NM_014963	Promoter
cg00044354	R	MIER1;WDR78;MIER1;MIER1;MIER1;MIER1;MIER1;WDR78;MIER1;MIER1	NM_001146112;NM_024763;NM_001077700;NM_001146110;NM_001146111;NM_001146113;NM_001077702;NM_207014;NM_020948;NM_001077703	Promoter
cg14003853	R	AKAP13;AKAP13;AKAP13	NM_144767;NM_007200;NM_006738	Promoter
cg14972143	R	EIF4E;EIF4E;EIF4E;EIF4E;EIF4E	NM_001130679;NM_001968;NM_001968;NM_001130678;NM_001130679	Promoter
cg11201571	R			Promoter
cg25660386	F	IQSEC1;IQSEC1	NM_001134382;NM_014869	Promoter
cg09862440	F	RABL5;RABL5;RABL5;RABL5	NM_022777;NM_001130821;NM_001130820;NM_001130822	Promoter
cg24080793	R	ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2	NM_001099786;NM_001099787;NM_001099788;NM_001099788;NM_001099789;NM_001099789;NM_001099786;NM_001099787	Promoter
cg11342277	F	ATP1A1;ATP1A1	NM_001160233;NM_000701	Promoter
cg21583565	F	CDCA7;CDCA7	NM_031942;NM_145810	Promoter
cg18321051	F	ZNF20	NM_021143	Promoter
cg07716663	F	POU2F2;POU2F2	NM_002698;NM_002698	Promoter
cg04111435	F	RTN3;RTN3;RTN3;RTN3	NM_201428;NM_201430;NM_201429;NM_006054	Promoter
cg04643969	R	OTUB1;OTUB1	NM_017670;NR_003089	Promoter
cg06075789	F			Promoter
cg21760990	F	C6orf170	NM_152730	Promoter
cg27370997	R			Promoter
cg26536593	F	ZNF670	NM_033213	Promoter
cg16045459	R	CAMTA2;CAMTA2;CAMTA2;CAMTA2;SPAG7	NM_015099;NM_001171167;NM_001171166;NM_001171168;NM_004890	Promoter
cg00281842	F	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC3;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGC3;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGC3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_032402;NM_018926;NM_018924;NM_018927;NM_032403;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_002588;NM_018915;NM_018920;NM_018923;NM_018925	Promoter
cg08512490	R	ZFHX3;ZFHX3	NM_001164766;NM_006885	Promoter
cg08280368	F	TTC9	NM_015351	Promoter
cg26720913	R	NR3C1;NR3C1;NR3C1;NR3C1;NR3C1;NR3C1	NM_001018077;NM_001018075;NM_001018074;NM_001018077;NM_001018074;NM_001018075	Promoter
cg06303772	F	UNC13A	NM_001080421	Promoter
cg06802522	R			Promoter
cg00004082	F	SLC2A9;SLC2A9	NM_020041;NM_001001290	Promoter
cg15474318	F	RASA3	NM_007368	Promoter
cg25361844	R	SIPA1	NM_006747	Promoter
cg00474889	R	TRIM22;TRIM22	NM_006074;NM_006074	Promoter
cg22052514	F			Promoter
cg19640166	R	ITPRIP	NM_033397	Promoter
cg26668828	F	DUSP22	NM_020185	Promoter
cg11501931	R	NCOA4;NCOA4;NCOA4;NCOA4	NM_005437;NM_001145263;NM_001145261;NM_001145260	Promoter
cg03448362	F			Promoter
cg20051772	F	DGKA;DGKA;DGKA;DGKA;DGKA	NM_201445;NM_201554;NM_201444;NM_001345;NM_001345	Promoter
cg04256316	F	SIPA1	NM_006747	Promoter
cg03511754	R	SPATA17;GPATCH2	NM_138796;NM_018040	Promoter
cg06206957	R	NT5C3;NT5C3;NT5C3;NT5C3	NM_001166118;NR_029372;NM_016489;NM_001002010	Promoter
cg09504873	F	DYNC1LI2	NM_006141	Promoter
cg15832662	R	RTN3;RTN3;RTN3;RTN3	NM_201428;NM_201430;NM_201429;NM_006054	Promoter
cg00501542	R			Promoter
cg12749863	R	MIR155HG	NR_001458	Promoter
cg18523979	F	IQSEC1;IQSEC1	NM_001134382;NM_014869	Promoter
cg08128087	F			Promoter
cg04352505	R	USP3	NM_006537	Promoter
cg09740133	R	CDKN1B	NM_004064	Promoter
cg26733301	F	SLC17A9	NM_022082	Promoter
cg20919942	F	SSH2	NM_033389	Promoter
cg04583149	F	STK11	NM_000455	Promoter
cg12016809	F	C21orf56;C21orf56;C21orf56;C21orf56	NM_032261;NM_001142854;NM_001142854;NM_032261	Promoter
cg01536987	F	EPSTI1;EPSTI1	NM_001002264;NM_033255	Promoter
cg04731544	R	LMTK3	NM_001080434	Promoter
cg24191285	F	TRIM65	NM_173547	Promoter
cg22866825	F	PHAX	NM_032177	Promoter
cg14240646	R	ACBD5;ACBD5	NR_024150;NM_001042473	Promoter
cg23654821	F	CSRNP1	NM_033027	Promoter
cg10632837	R			Promoter
cg02983090	R	IL21R;IL21R;IL21R	NM_021798;NM_181078;NM_181079	Promoter
cg26464887	F	LOC100271722	NR_027036	Promoter
cg15100426	F	PNKD;PNKD	NM_022572;NM_015488	Promoter
cg18237548	R	ERI1	NM_153332	Promoter
cg12073537	R	TUBA1C;TUBA1C	NM_032704;NM_032704	Promoter
cg09695735	R	C17orf64	NM_181707	Promoter
cg02415661	F	AP1M1;AP1M1	NM_001130524;NM_032493	Promoter
cg09309269	R	PSMD11	NM_002815	Promoter
cg10423052	F			Promoter
cg15444076	R	NDUFAF4	NM_014165	Promoter
cg03979206	F	HSPA1B	NM_005346	Promoter
cg00300298	F	BCL2L1;BCL2L1	NM_138578;NM_001191	Promoter
cg15542713	R	HIVEP3;HIVEP3	NM_024503;NM_001127714	Promoter
cg04514123	R	SYNGR3	NM_004209	Promoter
cg25575732	R	SGMS1	NM_147156	Promoter
cg23950233	R	B3GALT4	NM_003782	Promoter
cg05118960	F	HYAL2;HYAL2	NM_003773;NM_033158	Promoter
cg06241292	F	USP4;USP4;C3orf62	NM_003363;NM_199443;NM_198562	Promoter
cg01709619	R			Promoter
cg16035780	R			Promoter
cg24657523	F	MYEF2	NM_016132	Promoter
cg14984434	F	DNAJB12;DNAJB12	NM_001002762;NM_017626	Promoter
cg00290607	R			Promoter
cg04949489	F	LDHB	NM_002300	Promoter
cg21968580	F	DNAJB4;DNAJB4	NM_007034;NM_007034	Promoter
cg08831348	F	EML2	NM_012155	Promoter
cg14170545	R	ABCA1	NM_005502	Promoter
cg09757109	F	DIXDC1;DIXDC1	NM_033425;NM_001037954	Promoter
cg12162377	F	B3GNT7	NM_145236	Promoter
cg09515098	F	GFI1;GFI1;GFI1	NM_001127215;NM_001127216;NM_005263	Promoter
cg16814023	R	SELK	NM_021237	Promoter
cg01055462	R	PYROXD1	NM_024854	Promoter
cg05376185	R	MOBKL2C	NM_201403	Promoter
cg05373251	R			Promoter
cg01817521	R	SLC17A9;SLC17A9	NM_022082;NM_022082	Promoter
cg22120714	F	KCNH4	NM_012285	Promoter
cg07485357	F	ADCY4	NM_139247	Promoter
cg16038738	F	FAM102B	NM_001010883	Promoter
cg02868254	F	C10orf4	NM_145246	Promoter
cg11335133	F	LRRC8D;LRRC8D	NM_018103;NM_001134479	Promoter
cg24491766	R	CDCA7L;CDCA7L;CDCA7L	NM_001127370;NM_001127371;NM_018719	Promoter
cg20388732	R	STAT5A	NM_003152	Promoter
cg23878241	R	PPTC7	NM_139283	Promoter
cg24061122	R	FAM53C;FAM53C	NM_016605;NM_001135647	Promoter
cg12570309	R	FARSA	NM_004461	Promoter
cg03315007	R	C1orf86	NM_001146310	Promoter
cg07830160	F			Promoter
cg25454804	R	C6orf173	NM_001012507	Promoter
cg10737521	R	TBC1D9B;TBC1D9B	NM_198868;NM_015043	Promoter
cg02346492	R	NTN1	NM_004822	Promoter
cg22550229	R			Promoter
cg02085701	R	TOX	NM_014729	Promoter
cg08573355	F	TAPBP;TAPBP;TAPBP;ZBTB22;ZBTB22	NM_003190;NM_172208;NM_172209;NM_005453;NM_001145338	Promoter
cg22708738	F	FUZ	NM_025129	Promoter
cg02575675	R	LOC440356;LOC440356;CDIPT	NR_024370;NR_015396;NM_006319	Promoter
cg25200152	R			Promoter
cg25393494	F	PLD6	NM_178836	Promoter
cg14898623	F	NCOR2;NCOR2	NM_006312;NM_001077261	Promoter
cg27173151	F	ATP2B4;ATP2B4	NM_001001396;NM_001684	Promoter
cg14132058	F	SUGT1P1	NR_003667	Promoter
cg08077337	R	FZD7	NM_003507	Promoter
cg03480605	R	NUB1	NM_016118	Promoter
cg20930202	R	TXLNB	NM_153235	Promoter
cg00595051	F	COPS4	NM_016129	Promoter
cg04220541	R	KIAA0146	NM_001080394	Promoter
cg15217044	F	TAGAP;TAGAP;TAGAP;TAGAP;TAGAP;TAGAP	NM_152133;NM_152133;NM_054114;NM_138810;NM_138810;NM_054114	Promoter
cg17714703	R	UHRF1;UHRF1	NM_013282;NM_001048201	Promoter
cg19498237	F	USP4;USP4;C3orf62	NM_003363;NM_199443;NM_198562	Promoter
cg07977202	R	ZDHHC24	NM_207340	Promoter
cg27015057	R	SPRY4;SPRY4	NM_030964;NM_001127496	Promoter
cg08148261	F	LDHB	NM_002300	Promoter
cg18133905	F	HIF1AN	NM_017902	Promoter
cg00338002	R	C1orf38;C1orf38;C1orf38	NM_001105556;NM_004848;NM_001039477	Promoter
cg02571201	F	TERF1;TERF1	NM_017489;NM_003218	Promoter
cg05493761	R	AMIGO3;RNF123	NM_198722;NM_022064	Promoter
cg06908136	R			Promoter
cg07592361	F	ANKMY1;ANKMY1	NM_016552;NM_017844	Promoter
cg24258699	R	MSC	NM_005098	Promoter
cg22895601	F			Promoter
cg08617160	R	MIER2	NM_017550	Promoter
cg03953626	R	KIAA1949;KIAA1949	NM_001134870;NM_133471	Promoter
cg03882437	F	GRIN1;GRIN1;GRIN1	NM_000832;NM_007327;NM_021569	Promoter
cg18192083	F	KCNAB2;KCNAB2	NM_003636;NM_172130	Promoter
cg00054525	R	CYBA	NM_000101	Promoter
cg13628901	R	SIN3B	NM_015260	Promoter
cg20904475	F			Promoter
cg14400354	F	GALNT12	NM_024642	Promoter
cg01146614	F	EZR;EZR	NM_003379;NM_001111077	Promoter
cg15455156	F	CDKN1B	NM_004064	Promoter
cg06424894	R	SORD	NM_003104	Promoter
cg05745622	F	FOXK2	NM_004514	Promoter
cg19091403	R			Promoter
cg21959457	F	NUF2;NUF2	NM_031423;NM_145697	Promoter
cg22079161	R	AFAP1;AFAP1	NM_198595;NM_001134647	Promoter
cg11990562	R	TCIRG1;TCIRG1	NM_006019;NM_006019	Promoter
cg05823218	R	LBX2	NM_001009812	Promoter
cg03486485	F			Promoter
cg16717099	R	FLOT1	NM_005803	Promoter
cg00329697	R	PTCH2	NM_001166292	Promoter
cg03707168	F	PPP1R15A	NM_014330	Promoter
cg03962809	R	CFLAR;CFLAR;CFLAR	NM_001127184;NM_001127183;NM_003879	Promoter
cg19066520	F	CCDC50;UTS2D;CCDC50	NM_178335;NM_198152;NM_174908	Promoter
cg25149396	R	FAM129A;FAM129A	NM_052966;NM_052966	Promoter
cg06378434	F	APBB1IP	NM_019043	Promoter
cg06080874	R			Promoter
cg01483656	R	ZNF714	NM_182515	Promoter
cg12026563	F			Promoter
cg05032848	F	RFFL;RFFL	NM_001017368;NM_057178	Promoter
cg10634619	R	KIAA0495;KIAA0495	NM_207306;NM_207306	Promoter
cg09172548	F	EFCAB4B;EFCAB4B;EFCAB4B;EFCAB4B;EFCAB4B;EFCAB4B	NM_001144959;NM_001144958;NM_001144959;NM_032680;NM_032680;NM_001144958	Promoter
cg07483086	R	MMADHC	NM_015702	Promoter
cg01206378	F	RWDD3;RWDD3	NM_001128142;NM_015485	Promoter
cg23905542	F	KCNH4	NM_012285	Promoter
cg23054321	R			Promoter
cg25329685	F	ENTPD4;ENTPD4	NM_004901;NM_001128930	Promoter
cg12424468	F	C11orf2	NM_013265	Promoter
cg18605031	F	C3orf62	NM_198562	Promoter
cg11037477	R	EIF4E;EIF4E;EIF4E;EIF4E;EIF4E	NM_001130679;NM_001968;NM_001968;NM_001130678;NM_001130679	Promoter
cg16251079	F	SLC16A1;SLC16A1;SLC16A1	NM_001166496;NM_003051;NM_001166496	Promoter
cg16047144	R	ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2;ICAM2	NM_001099786;NM_001099787;NM_001099788;NM_001099788;NM_001099789;NM_001099789;NM_001099786;NM_001099787	Promoter
cg24694246	R			Promoter
cg16068812	R	U2AF1;U2AF1;U2AF1	NM_001025203;NM_001025204;NM_006758	Promoter
cg02995045	F	ACOT7;ACOT7;ACOT7;ACOT7	NM_181864;NM_181865;NM_181866;NM_007274	Promoter
cg14931854	R			Promoter
cg24932925	R	MSH5;MSH5;MSH5;MSH5	NM_172165;NM_025259;NM_002441;NM_172166	Promoter
cg19196826	R	CARD11	NM_032415	Promoter
cg13357341	F	ARNT;ARNT;ARNT	NM_178427;NM_178426;NM_001668	Promoter
cg03208951	F	EMP3;EMP3	NM_001425;NM_001425	Promoter
cg09817016	F	KDM3B	NM_016604	Promoter
cg08742288	R	FCHSD1	NM_033449	Promoter
cg11141075	R	LEMD3;LEMD3	NM_014319;NM_001167614	Promoter
cg04078118	R	TNRC6B	NM_001024843	Promoter
cg10575376	F	DNAH10	NM_207437	Promoter
cg09559882	F	EML2;MIR330	NM_012155;NR_029886	Promoter
cg04108939	R	BEST4	NM_153274	Promoter
cg20303441	R	DNMT3A;DNMT3A	NM_022552;NM_175629	Promoter
cg26437825	R			Promoter
cg23845770	F	SFRS8	NM_004592	Promoter
cg15382580	R	IER2	NM_004907	Promoter
cg07313373	R	NLRP3;NLRP3	NM_001079821;NM_001127461	Promoter
cg06397398	R	ZNF331	NM_018555	Promoter
cg06395414	F	PEX7	NM_000288	Promoter
cg10368128	R	ZNF264	NM_003417	Promoter
cg17480646	F	SIPA1	NM_006747	Promoter
cg14395444	F	CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C	NM_001129844;NM_001129827;NM_001129839;NM_001129834;NM_001129841;NM_000719;NM_001129830;NM_001167625;NM_001129843;NM_001167624;NM_001129835;NM_001129837;NM_001167623;NM_001129840;NM_199460;NM_001129833;NM_001129832;NM_001129829;NM_001129846;NM_001129836;NM_001129838;NM_001129831;NM_001129842	Promoter
cg07423363	F	SLC16A1;SLC16A1;SLC16A1	NM_001166496;NM_003051;NM_001166496	Promoter
cg06891458	R	MGA;MGA	NM_001164273;NM_001080541	Promoter
cg12593223	F			Promoter
cg11409350	F	NT5C	NM_014595	Promoter
cg20211653	R	ABCA1	NM_005502	Promoter
cg13775299	R			Promoter
cg20035980	F	AKAP10	NM_007202	Promoter
cg13282195	R	NAPRT1	NM_145201	Promoter
cg14015211	F	TLR5	NM_003268	Promoter
cg07301952	F	USP14;USP14	NM_001037334;NM_005151	Promoter
cg10833066	R	FAM109A	NM_144671	Promoter
cg22176787	R			Promoter
cg15425427	R	SIPA1;SIPA1	NM_006747;NM_153253	Promoter
cg03934069	F	GPSM2	NM_013296	Promoter
cg16694639	F	MINPP1	NM_004897	Promoter
cg12191938	R	AGAP11	NM_133447	Promoter
cg02544037	R			Promoter
cg14171986	F	TRIM68	NM_018073	Promoter
cg04060356	R			Promoter
cg13443605	R	HS3ST3B1;MGC12916	NM_006041;NR_026880	Promoter
cg07333046	R	NCOA4;NCOA4;NCOA4;NCOA4	NM_005437;NM_001145263;NM_001145261;NM_001145260	Promoter
cg17297216	R	IGF1R	NM_000875	Promoter
cg09830866	R	FAM173A	NM_023933	Promoter
cg26253438	R	ATP2B4;ATP2B4	NM_001001396;NM_001684	Promoter
cg01574513	R			Promoter
cg23522611	F	FOSL2	NM_005253	Promoter
cg10520594	R	NT5C	NM_014595	Promoter
cg25821304	R	RNF135;RNF135	NM_197939;NM_032322	Promoter
cg08762424	R			Promoter
cg21488132	R	C11orf31	NM_170746	Promoter
cg25682097	F	CRIP1	NM_001311	Promoter
cg17911788	F			Promoter
cg17217296	F	AIM2	NM_004833	Promoter
cg22647713	R	FLJ45983;GATA3;GATA3;FLJ45983	NR_024255;NM_002051;NM_001002295;NR_024256	Promoter
cg19476597	F			Promoter
cg07244098	F	TRIM21	NM_003141	Promoter
cg03846022	F	PDPK1;LOC652276;PDPK1	NM_031268;NR_015441;NM_002613	Promoter
cg15977137	R	WRB;WRB;WRB	NM_004627;NM_001146218;NM_001146218	Promoter
cg05516272	R	ZDHHC24	NM_207340	Promoter
cg23181159	F	FAM8A1	NM_016255	Promoter
cg23182840	F	SETMAR;SETMAR	NR_024022;NM_006515	Promoter
cg27105446	R	PSMB5;PSMB5;PSMB5	NM_002797;NM_001144932;NM_001130725	Promoter
