IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg26090107	R	SLC15A3;SLC15A3	NM_016582;NR_027391	Body
cg27177554	F	C1QL3	NM_001010908	Body
cg26967566	R	C16orf74	NM_206967	Body
cg08604097	R	NXPH1	NM_152745	Body
cg14314744	R	SIM1	NM_005068	Body
cg03451670	R	AGAP1;AGAP1	NM_014914;NM_001037131	Body
cg25904659	F	ABR;ABR;ABR	NM_021962;NM_001092;NM_001159746	Body
cg02904554	R	SLC22A23;SLC22A23	NM_021945;NM_015482	Body
cg12601118	F	GAS7;GAS7;GAS7;GAS7	NM_201432;NM_001130831;NM_201433;NM_003644	Body
cg07823492	R	HOXB1	NM_002144	Body
cg14691671	F	RECQL5;LOC100130933	NM_004259;NM_001162997	Body
cg11723801	F	NES	NM_006617	Body
cg10749994	F	DNMT3A;DNMT3A;DNMT3A	NM_022552;NM_175629;NM_153759	Body
cg23339720	R	SPSB4	NM_080862	Body
cg11421768	R	TRIP13	NM_004237	Body
cg13944838	R	GFPT2	NM_005110	Body
cg23445461	R	PCDHGA4;PCDHGC3;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC4;PCDHGB6;PCDHGB3;PCDHGC4;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5;PCDHGC3	NM_018917;NM_002588;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_018928;NM_018926;NM_018924;NM_032406;NM_018927;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_018915;NM_018920;NM_018923;NM_018925;NM_032403	Body
cg04954559	R	SLC17A6	NM_020346	Body
cg17949969	F	ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2	NM_032432;NM_001130083;NM_001130087;NM_001130088;NM_001130084;NM_001130085;NM_001130086	Body
cg03343571	F	RNF39;RNF39	NM_170769;NM_025236	Body
cg07529754	R	NRXN1;NRXN1;NRXN1	NM_004801;NM_001135659;NM_138735	Body
cg08604785	F	GAK	NM_005255	Body
cg21323106	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg27267310	R	PLEKHA7	NM_175058	Body
cg07803375	F	HEATR2	NM_017802	Body
cg24121069	R	TMCO3	NM_017905	Body
cg06350432	F	CLDN4	NM_001305	Body
cg10188897	R	RUNDC3A;RUNDC3A;RUNDC3A	NM_001144826;NM_001144825;NM_006695	Body
cg25480336	R	ZFP64	NM_199427	Body
cg12833207	F	STEAP4;STEAP4	NM_024636;NM_024636	Body
cg02511456	R	MNX1;MNX1	NM_001165255;NM_005515	Body
cg11829371	F	ABR;ABR;ABR	NM_021962;NM_001092;NM_001159746	Body
cg23839891	R	KDM4B	NM_015015	Body
cg16198723	R	CCDC80;CCDC80;CCDC80	NM_199512;NM_199511;NM_199511	Body
cg05267394	F	ASIP	NM_001672	Body
cg06611426	R	GRASP	NM_181711	Body
cg21697851	R	SIM2;SIM2	NM_009586;NM_005069	Body
cg00522231	R	ITGB1BP1;ITGB1BP1	NM_004763;NM_022334	Body
cg19249107	R	PCSK9	NM_174936	Body
cg01035261	F	CNGB1	NM_001297	Body
cg19814400	F	VIPR2	NM_003382	Body
cg11523350	F	BACE1;BACE1;BACE1;BACE1	NM_138972;NM_138971;NM_138973;NM_012104	Body
cg13530938	F	LOC151174;LOC643387;LOC151174	NR_026926;NR_026923;NR_026925	Body
cg11702456	R	SP100;SP100;SP100;SP100	NM_001080391;NM_003113;NM_001080391;NM_003113	Body
cg07912144	R	NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387	Body
cg03867465	F	MGC45800	NR_027107	Body
cg24882875	R	HS6ST3	NM_153456	Body
cg06466782	R	EMID2	NM_133457	Body
cg11499091	R	RPTOR;RPTOR	NM_001163034;NM_020761	Body
cg08871964	R	SPTBN4	NM_020971	Body
cg19717150	R	HNF4A;HNF4A;HNF4A	NM_001030003;NM_001030004;NM_175914	Body
cg17241776	F	DLEU7	NM_198989	Body
cg02713960	R	FBXL16	NM_153350	Body
cg06191454	R	BSX	NM_001098169	Body
cg00773370	R	SCNN1A;SCNN1A;SCNN1A	NM_001159575;NM_001038;NM_001159576	Body
cg23669081	R	HOXB7	NM_004502	Body
cg17935217	R	CLIC6	NM_053277	Body
cg18080819	F	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg08795557	F	WBSCR17	NM_022479	Body
cg16124935	R	SHANK2	NM_012309	Body
cg26286901	R	PEBP4	NM_144962	Body
cg00875805	F	MAML3	NM_018717	Body
cg00713400	R	RAPGEF5	NM_012294	Body
cg00077898	F	LOC285768;LOC285768	NR_027116;NR_027115	Body
cg20254354	F	ANKS1B;ANKS1B;ANKS1B	NM_020140;NM_152788;NM_181670	Body
cg10510478	F	CLDN18;CLDN18	NM_016369;NM_001002026	Body
cg14945317	R	BTNL2	NM_019602	Body
cg08264805	F	RUSC1;RUSC1;C1orf104	NM_001105203;NM_001105204;NM_001039517	Body
cg05915293	F	SYNGR3	NM_004209	Body
cg06916239	F	PAX3;PAX3;PAX3;CCDC140;CCDC140;PAX3;PAX3;PAX3;PAX3;PAX3	NM_181458;NM_013942;NM_181457;NM_153038;NM_153038;NM_181461;NM_000438;NM_181460;NM_181459;NM_001127366	Body
cg16665866	F	CACNA1H;CACNA1H	NM_021098;NM_001005407	Body
cg08221741	R	WBSCR17	NM_022479	Body
cg26111030	F	ERBB2;ERBB2;ERBB2	NM_001005862;NM_004448;NM_004448	Body
cg27494383	F	LTK;LTK;LTK	NM_002344;NM_206961;NM_001135685	Body
cg15205435	R	CHD5	NM_015557	Body
cg23740652	F	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg03075889	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Body
cg09005221	R	DIO2;DIO2;DIO2	NM_000793;NM_001007023;NM_013989	Body
cg04048250	F	CPLX1	NM_006651	Body
cg00084338	F	DLL1	NM_005618	Body
cg16489610	R	CPA2	NM_001869	Body
cg14225678	R	VSTM2A	NM_182546	Body
cg22950904	R	TNFRSF19;TNFRSF19	NM_018647;NM_148957	Body
cg01283834	R	UCP1	NM_021833	Body
cg15934776	R	AFF3;AFF3	NM_001025108;NM_002285	Body
cg17820365	F	GDF6	NM_001001557	Body
cg23167246	R	TMCO3	NM_017905	Body
cg06647693	F	ZFPM1	NM_153813	Body
cg18920097	R	GJD2	NM_020660	Body
cg17438155	R	MLXIPL;MLXIPL;MLXIPL;MLXIPL	NM_032952;NM_032953;NM_032951;NM_032954	Body
cg16642791	F	IRX5	NM_005853	Body
cg02073465	F	GCNT3;GCNT3	NM_004751;NM_004751	Body
cg05835105	R	PITX2;PITX2;PITX2	NM_000325;NM_153426;NM_153427	Body
cg02520816	R	ADCY9	NM_001116	Body
cg17069396	F	EBF4	NM_001110514	Body
cg06744585	F	NFIX	NM_002501	Body
cg01963754	R	C13orf16	NM_152324	Body
cg07076915	R	PKD1;PKD1	NM_001009944;NM_000296	Body
cg06174078	F	TOLLIP	NM_019009	Body
cg20114113	F	PPP1R3C	NM_005398	Body
cg14054842	R	ADARB2	NM_018702	Body
cg24387367	F	GALNT9;GALNT9	NM_001122636;NM_021808	Body
cg15007959	F	SPIB	NM_003121	Body
cg13567205	R	COL5A1	NM_000093	Body
cg22498143	R	SPTBN4	NM_020971	Body
cg20724810	R	MCF2L2	NM_015078	Body
cg10244976	F	LMF1	NM_022773	Body
cg15579376	F	ESYT3	NM_031913	Body
cg23918580	F	JPH4;JPH4	NM_001146028;NM_032452	Body
cg25417842	F	AGAP3	NM_031946	Body
cg13703866	F	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Body
cg01019875	F	SLC16A11	NM_153357	Body
cg13287247	R	CCDC80;CCDC80;CCDC80	NM_199512;NM_199511;NM_199511	Body
cg12531838	R	DIP2C	NM_014974	Body
cg12827530	F	RNU5E;RNU5D;CKMT2;CKMT2;CKMT2	NR_002754;NR_002755;NM_001825;NM_001099735;NM_001099736	Body
cg14193007	F	TBC1D16	NM_019020	Body
cg08661469	F	RAB37;RAB37;RAB37;RAB37	NM_001163989;NM_001163990;NM_175738;NM_001006638	Body
cg09652652	F	FAM43A;FAM43A	NM_153690;NM_153690	Body
cg21286701	R	C6orf174	NM_001012279	Body
cg19154027	F	YAP1;YAP1	NM_001130145;NM_006106	Body
cg14776321	R	NCRNA00202	NR_026795	Body
cg09150064	R	SLC17A6	NM_020346	Body
cg26554505	F	WNT5A	NM_003392	Body
cg01257975	R	CACNA1I;CACNA1I	NM_001003406;NM_021096	Body
cg19653212	R	GUCA1A	NM_000409	Body
cg07953201	F	KIF26B	NM_018012	Body
cg09571972	F	GMDS	NM_001500	Body
cg20804163	R	TBX19	NM_005149	Body
cg08230483	F	GRID1	NM_017551	Body
cg26978172	F	DDAH2	NM_013974	Body
cg24139520	R	EXTL3	NM_001440	Body
cg22856324	F	CYP26B1	NM_019885	Body
cg20852226	F	MYO7A;MYO7A;MYO7A	NM_000260;NM_001127180;NM_001127179	Body
cg07141002	F	H1F0	NM_005318	Body
cg17510385	R	TRIP13	NM_004237	Body
cg18057887	R	IGSF9B	NM_014987	Body
cg20842326	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg11903133	R	ZFP64	NM_199427	Body
cg02288552	F	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Body
cg05879418	R	CDC20B;GPX8;CDC20B;CDC20B	NM_001145734;NM_001008397;NM_152623;NM_001170402	Body
cg03730533	F	SKAP2	NM_003930	Body
cg24215279	F	TPO;TPO;TPO;TPO	NM_175719;NM_000547;NM_175721;NM_175722	Body
cg04801085	R	RCOR1	NM_015156	Body
cg04330122	R	PLA1A	NM_015900	Body
cg07365960	F	GRIN2C	NM_000835	Body
cg02619087	R	C12orf42;C12orf42	NM_001099336;NM_198521	Body
cg10109500	R	GHSR;GHSR	NM_198407;NM_004122	Body
cg23497383	F	LOC151174;LOC643387;LOC151174	NR_026926;NR_026923;NR_026925	Body
cg12157344	R	GLT1D1	NM_144669	Body
cg06173663	R	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Body
cg02866628	R	VSTM2A	NM_182546	Body
cg10397765	R	SIX1	NM_005982	Body
cg25450266	R	GRAMD1A;GRAMD1A	NM_020895;NM_001136199	Body
cg13221347	R	STK32C	NM_173575	Body
cg17763354	R	RGR;RGR;RGR	NM_001012720;NM_001012722;NM_002921	Body
cg27173819	R	STK32C	NM_173575	Body
cg24280832	R	C10orf11	NM_032024	Body
cg04131969	R	MYADML	NR_003143	Body
cg20065463	F	DES;DES	NM_001927;NM_001927	Body
cg24983367	R	CA4	NM_000717	Body
cg07362168	R	ISL1	NM_002202	Body
cg23030863	F	JAM3	NM_032801	Body
cg02713669	R	LOC100287216;SH3RF3	NR_029193;NM_001099289	Body
cg01783662	R	SOX2OT	NR_004053	Body
cg11576486	F	LPCAT1	NM_024830	Body
cg03061122	F	RUNDC3A;RUNDC3A;RUNDC3A	NM_001144826;NM_001144825;NM_006695	Body
cg04757389	R	PTPRS;PTPRS;PTPRS;PTPRS	NM_130855;NM_002850;NM_130854;NM_130853	Body
cg03260566	F	SLIT2	NM_004787	Body
cg09250149	R	KIAA0182;KIAA0182	NM_001134473;NM_014615	Body
cg17316718	F	RPH3AL	NM_006987	Body
cg16639860	F	KCNIP4;KCNIP4;KCNIP4;KCNIP4;KCNIP4	NM_147183;NM_001035003;NM_001035004;NM_147182;NM_025221	Body
cg04926361	F	SFTA3;SFTA3	NM_001101341;NM_001101341	Body
cg14200127	F	DPYD	NM_000110	Body
cg25609393	R	HCN1	NM_021072	Body
cg13205848	R	ANO2	NM_020373	Body
cg00203347	R	WSCD2	NM_014653	Body
cg00772192	F	ABCA13	NM_152701	Body
cg11679455	F	GATA3;GATA3	NM_001002295;NM_002051	Body
cg13903378	F	TLL2	NM_012465	Body
cg15428435	F	PPP2R5C;PPP2R5C	NM_001161726;NM_001161725	Body
cg05690644	R	GDF6	NM_001001557	Body
cg18242030	F	PDE4D;PDE4D;PDE4D	NM_001165899;NM_001104631;NM_006203	Body
cg01602068	R	SHANK2	NM_012309	Body
cg26562691	F	PRKCB;PRKCB	NM_002738;NM_212535	Body
cg10703826	F	TBX15;TBX15	NM_152380;NM_152380	Body
cg12082025	R	ABCA7	NM_019112	Body
cg07571734	R	PRKAG2;PRKAG2	NM_016203;NM_001040633	Body
cg07064544	R	HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A	NM_178849;NM_001030003;NM_001030004;NM_178849;NM_000457;NM_000457;NM_178850;NM_175914;NM_178850	Body
cg03704673	R	GLTPD2;GLTPD2	NM_001014985;NM_001014985	Body
cg02710296	F	C1orf14	NM_030933	Body
cg26954695	F	MZF1;MGC2752;LOC100131691;MZF1	NM_003422;NR_026052;NR_027334;NM_198055	Body
cg09896346	R	TCEA3;TCEA3	NM_003196;NM_003196	Body
cg14213590	R	GPSM1	NM_001145638	Body
cg25758828	R	PAX8;PAX8;PAX8;PAX8;PAX8;LOC440839	NM_013953;NM_003466;NM_013952;NM_013951;NM_013992;NR_029399	Body
cg19904122	F	BRUNOL5	NM_021938	Body
cg10768108	F	SOX2OT	NR_004053	Body
cg05578840	F	OTP	NM_032109	Body
cg14181409	R	RCVRN	NM_002903	Body
cg03546360	F	DHRS3	NM_004753	Body
cg14097304	R	MNX1;MNX1	NM_001165255;NM_005515	Body
cg10899301	F	TFAP2A;TFAP2A	NM_001042425;NM_003220	Body
cg14486338	R	KCNS2	NM_020697	Body
cg24263062	F	EBF4	NM_001110514	Body
cg13421439	F	ANKRD29	NM_173505	Body
cg17203063	R	KCNC2;KCNC2;KCNC2	NM_139137;NM_153748;NM_139136	Body
cg09232430	F	ECE1;ECE1;ECE1	NM_001113349;NM_001397;NM_001113348	Body
cg17985944	R	FLJ36000	NR_027084	Body
cg17793608	R	LCP1	NM_002298	Body
cg00590063	F	B3GNT3	NM_014256	Body
cg17611045	R	FGF12	NM_004113	Body
cg13995599	R	ATP11A;ATP11A	NM_015205;NM_032189	Body
cg04420309	R	RHOD	NM_014578	Body
cg02560310	R	TAF4	NM_003185	Body
cg22774088	R	JSRP1	NM_144616	Body
cg24660635	F	HERC2	NM_004667	Body
cg05951576	F	PYY;NAGS	NM_004160;NM_153006	Body
cg12457909	F	LOC646999	NR_024390	Body
cg27364741	R	OTX1	NM_014562	Body
cg10791959	R	EPHB1	NM_004441	Body
cg25598319	F	SLCO2A1	NM_005630	Body
cg22400703	F	CNRIP1;CNRIP1	NM_015463;NM_001111101	Body
cg01671895	F	PGR	NM_000926	Body
cg06900571	F	TRAPPC9;TRAPPC9	NM_001160372;NM_031466	Body
cg20058937	R	SLC29A4;SLC29A4	NM_153247;NM_001040661	Body
cg18290075	F	SGEF	NM_015595	Body
cg11895696	F	ATXN7L1;ATXN7L1	NM_020725;NM_138495	Body
cg24524285	R	NRXN2;NRXN2;NRXN2	NM_138734;NM_138732;NM_015080	Body
cg12753366	F	DIP2C;C10orf108;C10orf108	NM_014974;NR_027151;NR_027152	Body
cg14310034	F	BMP4;BMP4;BMP4	NM_001202;NM_001202;NM_130850	Body
cg02011392	R	GRIK2;GRIK2;GRIK2	NM_001166247;NM_175768;NM_021956	Body
cg18116971	F	BRUNOL5	NM_021938	Body
cg25690202	F	SIPA1L3	NM_015073	Body
cg20061654	F	C22orf9;C22orf9	NM_001009880;NM_015264	Body
cg05343811	R	NEK9	NM_033116	Body
cg00826640	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg12852187	R	C2orf72	NM_001144994	Body
cg17987176	R	CACNA1E;CACNA1E	NM_000721;NM_000721	Body
cg23413809	R	SIX2	NM_016932	Body
cg07249765	R	SDK1;SDK1	NR_027816;NM_152744	Body
cg14159672	F	PM20D1	NM_152491	Body
cg20574436	F	BCL11B;BCL11B	NM_022898;NM_138576	Body
cg09357935	R	SLC6A5	NM_004211	Body
cg07315010	F	MAP1LC3C	NM_001004343	Body
cg12407867	F	LOC100130872-SPON2;SPON2;SPON2	NR_033182;NM_012445;NM_001128325	Body
cg21859594	F	GALNT8	NM_017417	Body
cg01530024	F	STK32B	NM_018401	Body
cg04247152	F	ZFPM1	NM_153813	Body
cg05277096	R	PDZRN3	NM_015009	Body
cg12472603	R	MXRA7;MXRA7;MXRA7	NM_001008528;NM_001008529;NM_198530	Body
cg06471596	R	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Body
cg18477674	F	BNIP3	NM_004052	Body
cg26717554	F	ELANE	NM_001972	Body
cg18780257	F	FGF12;FGF12;FGF12	NM_021032;NM_021032;NM_004113	Body
cg07869434	R	SULT2B1	NM_177973	Body
cg12304113	F	COL22A1;COL22A1	NM_152888;NM_152888	Body
cg01884917	R	ABR;ABR	NM_021962;NM_001159746	Body
cg14046477	R	NR6A1;NR6A1	NM_001489;NM_033334	Body
cg24884142	F	TBX15;TBX15	NM_152380;NM_152380	Body
cg25379954	F	PROX1	NM_002763	Body
cg25496680	R	CALR3	NM_145046	Body
cg15866021	F	VWF	NM_000552	Body
cg02164046	F	SST;SST	NM_001048;NM_001048	Body
cg04546097	R	HGD;HGD	NM_000187;NM_000187	Body
cg24794228	F	ZNF577;ZNF577;ZNF577;ZNF577;ZNF577	NR_024181;NM_001135590;NM_032679;NM_032679;NM_001135590	Body
cg14013040	R	AKAP2;PALM2-AKAP2;PALM2-AKAP2	NM_001004065;NM_147150;NM_007203	Body
cg24820270	F	FAT1	NM_005245	Body
cg04557665	R	TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2	NM_001146284;NM_001146285;NM_030756;NM_001146274;NM_001146286;NM_001146283	Body
cg25648436	R	ZSCAN1	NM_182572	Body
cg21929183	F	PCDHGA4;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGB8P;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGB2;PCDHGA7;PCDHGB5	NM_018917;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NR_001297;NM_018926;NM_018924;NM_018927;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_018915;NM_018923;NM_018920;NM_018925	Body
cg25580656	R	ZFYVE21	NM_024071	Body
cg23817893	R	CCDC81;CCDC81;CCDC81;CCDC81	NM_001156474;NM_001156474;NM_021827;NM_021827	Body
cg12146673	F	SST	NM_001048	Body
cg10973146	F	C14orf73	NM_001077594	Body
cg27317046	F	LTBP2	NM_000428	Body
cg08929612	R	CLPTM1L	NM_030782	Body
cg00582524	F	SALL1;SALL1;SALL1	NM_002968;NM_001127892;NM_001127892	Body
cg14015656	R	KIAA1529	NM_020893	Body
cg16374663	F	LTK;LTK;LTK	NM_206961;NM_001135685;NM_002344	Body
cg22734058	R	LRRFIP1	NM_001137550	Body
cg11642377	R	NXPH1	NM_152745	Body
cg07564287	F	HCN1	NM_021072	Body
cg26950885	R	TTYH3	NM_025250	Body
cg09901035	F	PLEKHG4B	NM_052909	Body
cg19320816	R	HFE;HFE;HFE;HFE;HFE;HFE;HFE;HFE;HFE	NM_139010;NM_139009;NM_139008;NM_139007;NM_139006;NM_139004;NM_139003;NM_139011;NM_000410	Body
cg01162915	F	CACNA1H;CACNA1H	NM_021098;NM_001005407	Body
cg02273436	F	PDGFRA	NM_006206	Body
cg18671784	F	CDGAP	NM_020754	Body
cg09515921	R	HLX	NM_021958	Body
cg16820615	F	RASA3	NM_007368	Body
cg23187316	R	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Body
cg19518104	F	PRDM14	NM_024504	Body
cg17862152	R	PPFIA4	NM_015053	Body
cg11445109	F	CYP2E1	NM_000773	Body
cg11583287	R	ALOX5	NM_000698	Body
cg02524941	R	SYNGAP1	NM_006772	Body
cg06875227	R	ISL1	NM_002202	Body
cg05371552	R	VIPR2	NM_003382	Body
cg22975160	R	PHLDB3	NM_198850	Body
cg17778888	R	SLC9A3	NM_004174	Body
cg20180061	F	SOX2OT	NR_004053	Body
cg25350011	R	ANGPT2;ANGPT2;ANGPT2;MCPH1	NM_001118888;NM_001147;NM_001118887;NM_024596	Body
cg00982958	R	TRIM72	NM_001008274	Body
cg00651016	R	RAB11FIP3;RAB11FIP3	NM_014700;NM_001142272	Body
cg05248742	R	PRKCB;PRKCB	NM_002738;NM_212535	Body
cg26042618	R	PMEPA1;PMEPA1;PMEPA1;PMEPA1	NM_199171;NM_199170;NM_199169;NM_020182	Body
cg27504195	R	SIDT1	NM_017699	Body
cg25267258	R	OR14J1	NM_030946	Body
cg14203118	F	EEF1D;EEF1D;TIGD5;EEF1D;EEF1D;EEF1D;EEF1D	NM_032378;NM_001130055;NM_032862;NM_001130054;NM_001130053;NM_001960;NM_001130056	Body
cg25577078	F	SHANK2	NM_012309	Body
cg08567279	F	LECT1;LECT1	NM_001011705;NM_007015	Body
cg13947167	R	CNTFR;CNTFR	NM_147164;NM_001842	Body
cg10824810	F	IRX5	NM_005853	Body
cg23447233	R	MAEA;MAEA	NM_005882;NM_001017405	Body
cg03997730	R	CCDC154	NM_001143980	Body
cg14909730	F	TFAP2A;TFAP2A	NM_001042425;NM_003220	Body
cg13398482	R	BARX1	NM_021570	Body
cg13134763	F	SNTG2	NM_018968	Body
cg12744859	R	LOC404266;HOXB5;LOC404266;LOC404266;LOC404266	NR_033204;NM_002147;NR_033201;NR_033203;NR_033202	Body
cg20410810	R	CACNG4	NM_014405	Body
cg07109745	R	STIM1	NM_003156	Body
cg19236493	R	HOXB3	NM_002146	Body
cg13261825	F	SLIT1	NM_003061	Body
cg21807034	R	SERPINB5;SERPINB5	NM_002639;NM_002639	Body
cg18862481	F	TRH;TRH	NM_007117;NM_007117	Body
cg25756435	R	MAST1	NM_014975	Body
cg25002056	F	ADAMTS17	NM_139057	Body
cg15209053	F	GRID1	NM_017551	Body
cg01789926	R	C16orf91	NM_001010878	Body
cg09117448	R	COX6A2	NM_005205	Body
cg16409650	F	HS6ST3	NM_153456	Body
cg01901107	F	ACCN3;ACCN3;ACCN3	NM_004769;NM_020322;NM_020321	Body
cg18460938	R	AGBL1	NM_152336	Body
cg27090784	R	HTR4;HTR4;HTR4;HTR4;HTR4;HTR4	NM_000870;NM_199453;NM_001040172;NM_001040171;NM_001040169;NM_001040173	Body
cg08420572	F	NFIX	NM_002501	Body
cg18540249	R	DLGAP2	NM_004745	Body
cg22616881	F	DLX6AS	NR_015448	Body
cg21913335	F	BSPH1	NM_001128326	Body
cg01122302	R	RUNDC3A;RUNDC3A;RUNDC3A	NM_001144826;NM_001144825;NM_006695	Body
cg07762788	F	CDH1	NM_004360	Body
cg23248424	F	GFPT2	NM_005110	Body
cg09071889	F	STMN2;STMN2	NM_007029;NM_007029	Body
cg19624849	F	HFE2;HFE2;HFE2;HFE2	NM_202004;NM_213652;NM_145277;NM_213653	Body
cg00141260	R	ZFHX4	NM_024721	Body
cg11339964	R	FBXL7	NM_012304	Body
cg21191514	R	TH;TH;TH	NM_199292;NM_199293;NM_000360	Body
cg17810176	F	GAPDHS;TMEM147	NM_014364;NM_032635	Body
cg12406559	F	ZNF532;ZNF532	NM_018181;NM_018181	Body
cg01498231	F	SPOCK2;SPOCK2	NM_001134434;NM_014767	Body
cg27483007	F	GALNT9;GALNT9	NM_001122636;NM_021808	Body
cg15084543	R	ELTD1;ELTD1	NM_022159;NM_022159	Body
cg16718624	F	ROBO2;ROBO2	NM_002942;NM_002942	Body
cg26418434	R	SLC43A1	NM_003627	Body
cg06033721	R	SLC44A3;SLC44A3	NM_001114106;NM_152369	Body
cg12939777	R	TMCO3	NM_017905	Body
cg13213810	F	SHANK3	NM_001080420	Body
cg23269320	F	HGF;HGF;HGF;HGF	NM_000601;NM_001010931;NM_001010932;NM_001010933	Body
cg24159247	F	ITPR1;ITPR1;ITPR1	NM_002222;NM_001099952;NM_001168272	Body
cg07816687	F	HSF4;HSF4;FBXL8	NM_001040667;NM_001538;NM_018378	Body
cg18044572	R	CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B	NM_172081;NM_172082;NM_172083;NM_172084;NM_172079;NM_001220;NM_172078;NM_172080	Body
cg02495250	F	CDH13	NM_001257	Body
cg04486940	R	ERI3	NM_024066	Body
cg05402634	R	SHANK2	NM_012309	Body
cg01252526	F	WDR90	NM_145294	Body
cg25718467	R	LOC145845	NR_024264	Body
cg22097768	F	KCNH6;KCNH6	NM_030779;NM_173092	Body
cg16987900	F	PCDHA2;PCDHA1;PCDHA1;PCDHA6;PCDHA5;PCDHA6;PCDHA3;PCDHA4;PCDHA6	NM_018905;NM_031411;NM_018900;NM_031848;NM_018908;NM_018909;NM_018906;NM_018907;NM_031849	Body
cg07043247	F	CUGBP2;CUGBP2	NM_006561;NM_001025077	Body
cg27179622	F	LEFTY2	NM_003240	Body
cg19641327	R	FBXL7	NM_012304	Body
cg12634306	R	HEYL	NM_014571	Body
cg18560638	F	UBAC2;UBAC2;UBAC2;MIR623	NM_001144072;NM_177967;NR_026644;NR_030353	Body
cg14364472	F	NOTCH1	NM_017617	Body
cg06355129	F	NES	NM_006617	Body
cg11519760	R	DLL1	NM_005618	Body
cg23518678	F	GRP;GRP;GRP	NM_001012512;NM_002091;NM_001012513	Body
cg11545838	R	FGFR3;FGFR3;FGFR3	NM_001163213;NM_000142;NM_022965	Body
cg21016855	R	PAX6;PAX6;PAX6	NM_001604;NM_001127612;NM_000280	Body
cg08328777	F	DUOX1;DUOX1;DUOXA1;DUOXA1	NM_175940;NM_017434;NM_144565;NM_144565	Body
cg01925738	F	PCDHB3	NM_018937	Body
cg06867623	R	WDR25;WDR25	NM_024515;NM_001161476	Body
cg05638439	F	WDR90	NM_145294	Body
cg22348992	F	CHRNA4	NM_000744	Body
cg04414975	R	TMEM132D	NM_133448	Body
cg13656752	F	STK10	NM_005990	Body
cg25456593	R	SHANK2	NM_012309	Body
cg27517502	F	ADARB2	NM_018702	Body
cg06613263	R	NR3C1;NR3C1;NR3C1;NR3C1;NR3C1;NR3C1;NR3C1	NM_001018076;NM_000176;NM_001024094;NM_001020825;NM_001018075;NM_001018077;NM_001018074	Body
cg24927800	F	DES	NM_001927	Body
cg26296894	R	KAT2B	NM_003884	Body
cg25423077	F	CDH20	NM_031891	Body
cg21660452	F	NRXN2;NRXN2;NRXN2	NM_138734;NM_138732;NM_015080	Body
cg02066813	F	LOC642006	NR_030766	Body
cg02274103	F	GAA;GAA;GAA	NM_001079804;NM_000152;NM_001079803	Body
cg20070026	F	PPP2R5C;PPP2R5C	NM_001161726;NM_001161725	Body
cg08684959	F	ANO1;ANO1	NM_018043;NR_030691	Body
cg01520297	R	INPP5A	NM_005539	Body
cg22937556	F	DKFZp686A1627	NR_002801	Body
cg20308663	F	CLYBL	NM_206808	Body
cg15573040	R	ST8SIA2	NM_006011	Body
cg01128460	R	CACNA1H;CACNA1H	NM_021098;NM_001005407	Body
cg23683588	F	PAX9	NM_006194	Body
cg08879910	F	HLA-J;NCRNA00171	NR_024240;NR_026751	Body
cg11938014	F	SH3RF2;SH3RF2	NM_152550;NM_152550	Body
